topic_name,verse_count,classification,rule_applied
MARS' HILL,1,too_narrow,rule3_too_narrow
MARTHA,4,name,rule2_hitchcock
MARTYRDOM,18,too_narrow,rule3_too_narrow
MARY,38,name,rule2_hitchcock
MASCHIL,0,too_narrow,rule3_too_narrow
MASH,1,name,rule2_hitchcock
MASHAL,2,name,rule2_hitchcock
MASKING,1,too_narrow,rule3_too_narrow
MASON,4,too_narrow,rule3_too_narrow
MASREKAH,2,name,rule2_hitchcock
MASSA,2,name,rule2_hitchcock
MASSACRE,13,too_narrow,rule3_too_narrow
MASSAH,1,name,rule2_hitchcock
MASTER,24,too_narrow,manual_review
MASTER WORKMAN,6,too_narrow,rule3_too_narrow
MATERIALISM,1,too_narrow,rule3_too_narrow
MATRED,2,name,rule2_hitchcock
MATRI,1,name,rule2_hitchcock
MATTAN,3,name,rule2_hitchcock
MATTANAH,1,too_narrow,rule3_too_narrow
MATTANIAH,7,name,rule2_hitchcock
MATTATHA,1,name,rule2_hitchcock
MATTATHAH,1,too_narrow,rule3_too_narrow
MATTATHIAS,1,name,rule2_hitchcock
MATTENAI,2,too_narrow,rule3_too_narrow
MATTHAN,1,name,rule2_hitchcock
MATTHAT,2,too_narrow,rule3_too_narrow
MATTHEW,4,name,rule2_hitchcock
MATTHIAS,1,name,rule2_hitchcock
MATTITHIAH,5,too_narrow,rule3_too_narrow
MATTOCK,2,too_narrow,rule3_too_narrow
MAUL,1,too_narrow,rule3_too_narrow
MAZZAROTH,1,name,rule2_hitchcock
MEAH,1,name,rule2_hitchcock
MEAL,0,too_narrow,rule3_too_narrow
MEASURE,65,too_narrow,manual_review
MEAT OFFERING,0,too_narrow,rule3_too_narrow
MEBUNNAI,1,name,rule2_hitchcock
MECHANIC,6,too_narrow,rule3_too_narrow
MEDAD,1,name,rule2_hitchcock
MEDAN,2,name,rule2_hitchcock
MEDDLING,0,too_narrow,rule3_too_narrow
MEDEBA,4,name,rule2_hitchcock
MEDES,4,too_narrow,rule3_too_narrow
MEDIA,0,name,rule2_hitchcock
MEDIATION,0,visible,rule1_keyword
MEDICINE,6,too_narrow,rule3_too_narrow
MEDITATION,4,visible,rule1_keyword
MEDITERRANEAN SEA,8,too_narrow,rule3_too_narrow
MEEKNESS,43,visible,rule1_keyword
MEGIDDO,10,name,rule2_hitchcock
MEHETABEEL,1,too_narrow,rule3_too_narrow
MEHETABEL,2,name,rule2_hitchcock
MEHIDA,2,name,rule2_hitchcock
MEHIR,1,name,rule2_hitchcock
MEHOLATHITE,2,too_narrow,rule3_too_narrow
MEHUJAEL,1,name,rule2_hitchcock
MEHUMAN,1,name,rule2_hitchcock
MEHUNIM,2,too_narrow,rule3_too_narrow
ME-JARKON,1,too_narrow,rule3_too_narrow
MEKONAH,1,name,rule2_hitchcock
MELATIAH,1,name,rule2_hitchcock
MELCHI,2,name,rule2_hitchcock
MELCHESEDEC,0,too_narrow,rule3_too_narrow
MELCHISHUA,2,too_narrow,rule3_too_narrow
MELCHIZEDEK,3,name,rule2_hitchcock
MELECH,1,name,rule2_hitchcock
MELICU,1,too_narrow,rule3_too_narrow
MELITA (MALTA),1,too_narrow,rule3_too_narrow
MELON,1,too_narrow,rule3_too_narrow
MELZAR,1,name,rule2_hitchcock
MEMORIAL,7,too_narrow,rule3_too_narrow
MEMPHIS,4,name,rule2_hitchcock
MEMUCAN,1,name,rule2_hitchcock
MENAHEM,1,name,rule2_hitchcock
MENAN,1,name,rule2_hitchcock
MENE,1,name,rule2_hitchcock
MENSES,0,too_narrow,rule3_too_narrow
MENSTRUATION,9,too_narrow,rule3_too_narrow
MEONENIM,1,name,rule2_hitchcock
MEONOTHAI,1,too_narrow,rule3_too_narrow
MEPHAATH,3,name,rule2_hitchcock
MEPHIBOSHETH,8,name,rule2_hitchcock
MERAB,3,name,rule2_hitchcock
MERAIAH,1,too_narrow,rule3_too_narrow
MERAIOTH,5,name,rule2_hitchcock
MERARI,2,name,rule2_hitchcock
MERATHAIM,1,too_narrow,rule3_too_narrow
MERCENARIES,0,too_narrow,rule3_too_narrow
MERCHANDISE,0,too_narrow,rule3_too_narrow
MERCHANT,11,too_narrow,rule3_too_narrow
MERCURIUS,1,name,rule2_hitchcock
MERCY,14,visible,rule1_keyword
MERCY-SEAT,17,too_narrow,rule3_too_narrow
MERED,1,name,rule2_hitchcock
MEREMOTH,4,name,rule2_hitchcock
MERES,1,name,rule2_hitchcock
MERIBAH,2,name,rule2_hitchcock
MERIB-BAAL,0,too_narrow,rule3_too_narrow
MERIT,0,too_narrow,rule3_too_narrow
MERODACH,1,name,rule2_hitchcock
MERODACH-BALADAN,2,name,rule2_hitchcock
MEROM,1,name,rule2_hitchcock
MEROZ,1,name,rule2_hitchcock
MESHA,4,name,rule2_hitchcock
MESHACH,1,name,rule2_hitchcock
MESHECH,5,name,rule2_hitchcock
MESHELEMIAH,1,name,rule2_hitchcock
MESHEZABEEL,2,too_narrow,rule3_too_narrow
MESHILLEMITH,1,too_narrow,rule3_too_narrow
MESHILLEMOTH,2,too_narrow,rule3_too_narrow
MESHOBAB,1,too_narrow,rule3_too_narrow
MESHULLAM,17,name,rule2_hitchcock
MESHULLEMETH,1,too_narrow,rule3_too_narrow
MESOPOTAMIA,8,name,rule2_hitchcock
MESSENGER,6,too_narrow,rule3_too_narrow
MESSIAH,0,visible,rule1_keyword
METAL,0,too_narrow,rule3_too_narrow
METAPHOR,1,too_narrow,rule3_too_narrow
METEOROLOGY AND CELESTIAL PHENOMENA,45,too_narrow,manual_review
METHEG-AMMAH,1,name,rule2_hitchcock
METHUSAEL,1,name,rule2_hitchcock
METHUSELAH,2,too_narrow,rule3_too_narrow
MEZAHAB,2,name,rule2_hitchcock
MIAMIN,2,name,rule2_hitchcock
MIBHAR,1,name,rule2_hitchcock
MIBSAM,3,name,rule2_hitchcock
MIBZAR,2,name,rule2_hitchcock
MICAH,9,name,rule2_hitchcock
MICAIAH,2,name,rule2_hitchcock
MICE,0,too_narrow,rule3_too_narrow
MICHA,1,name,rule2_hitchcock
MICHAEL,11,too_narrow,rule3_too_narrow
MICHAIAH,4,name,rule2_hitchcock
MICHAL,5,name,rule2_hitchcock
MICHMAS,0,too_narrow,rule3_too_narrow
MICHMASH,6,too_narrow,rule3_too_narrow
MICHMETHAH,1,name,rule2_hitchcock
MICHRI,1,name,rule2_hitchcock
MICHTAM,0,name,rule2_hitchcock
MIDDIN,1,name,rule2_hitchcock
MIDIAN,2,name,rule2_hitchcock
MIDIANITES,10,too_narrow,rule3_too_narrow
MIDWIFERY,3,too_narrow,rule3_too_narrow
MIGDAL-EL,1,too_narrow,rule3_too_narrow
MIGDAL-GAD,1,too_narrow,rule3_too_narrow
MIGDOL,3,name,rule2_hitchcock
MIGRON,2,name,rule2_hitchcock
MIJAMIN,2,name,rule2_hitchcock
MIKLOTH,2,name,rule2_hitchcock
MIKNEIAH,1,too_narrow,rule3_too_narrow
MILALAI,1,name,rule2_hitchcock
MILCAH,3,name,rule2_hitchcock
MILCOM,0,name,rule2_hitchcock
MILDEW,3,too_narrow,rule3_too_narrow
MILE,1,too_narrow,rule3_too_narrow
MILETUS,3,too_narrow,rule3_too_narrow
MILITARY INSTRUCTION,1,too_narrow,rule3_too_narrow
MILK,23,too_narrow,manual_review
MILL,10,too_narrow,rule3_too_narrow
MILLENNIUM,7,visible,rule1_keyword
MILLET,1,too_narrow,rule3_too_narrow
MILLO,6,name,rule2_hitchcock
MILLSTONE,6,too_narrow,rule3_too_narrow
MINCING,1,too_narrow,rule3_too_narrow
MINERALS,0,too_narrow,rule3_too_narrow
MINIAMIN,2,name,rule2_hitchcock
"MINISTER, Civil",9,too_narrow,rule3_too_narrow
"MINISTER, Christian",400,too_broad,rule3_too_broad
MINNI,1,name,rule2_hitchcock
MINNITH,2,name,rule2_hitchcock
MINORS,1,too_narrow,rule3_too_narrow
MINORITY REPORT,0,too_narrow,rule3_too_narrow
MINT,2,too_narrow,rule3_too_narrow
MIRACLES,254,visible,rule1_keyword
MIRE,1,too_narrow,rule3_too_narrow
MIRIAM,5,name,rule2_hitchcock
MIRMA,1,too_narrow,rule3_too_narrow
MIRROR,5,too_narrow,rule3_too_narrow
MISCEGENATION,13,too_narrow,rule3_too_narrow
MISER,1,too_narrow,rule3_too_narrow
MISGAB,1,too_narrow,rule3_too_narrow
MISHAEL,6,name,rule2_hitchcock
MISHAM,1,name,rule2_hitchcock
MISHEAL,1,name,rule2_hitchcock
MISHMA,3,name,rule2_hitchcock
MISHMANNAH,1,name,rule2_hitchcock
MISJUDGMENT,3,too_narrow,rule3_too_narrow
MISPERETH,2,too_narrow,rule3_too_narrow
MISREPHOTH-MAIM,1,name,rule2_hitchcock
MISSIONS,12,visible,rule1_keyword
MIST,2,too_narrow,rule3_too_narrow
MITE (A LEPTA),2,too_narrow,rule3_too_narrow
MITER,2,too_narrow,rule3_too_narrow
MITHCAH,1,name,rule2_hitchcock
MITHREDATH,2,name,rule2_hitchcock
MITYLENE,1,name,rule2_hitchcock
MIZAR,1,name,rule2_hitchcock
MIZPAH,14,name,rule2_hitchcock
MIZPAR,0,too_narrow,rule3_too_narrow
MIZRAIM,2,name,rule2_hitchcock
MIZZAH,2,name,rule2_hitchcock
MNASON,1,name,rule2_hitchcock
MOAB,5,name,rule2_hitchcock
MOABITES,20,too_narrow,manual_review
MOADIAH,1,too_narrow,rule3_too_narrow
MOB,3,too_narrow,rule3_too_narrow
MOCKING,15,too_narrow,rule3_too_narrow
MODESTY,4,too_narrow,rule3_too_narrow
MOLE,2,too_narrow,rule3_too_narrow
MOLECH,10,name,rule2_hitchcock
MOLDING,10,too_narrow,rule3_too_narrow
MONARCHY,1,too_narrow,rule3_too_narrow
MONEY,45,too_narrow,manual_review
MONEY CHANGERS,3,too_narrow,rule3_too_narrow
MONOPOLY,4,too_narrow,rule3_too_narrow
MONTH,51,too_narrow,manual_review
MONUMENT,0,too_narrow,rule3_too_narrow
MOON,34,too_narrow,manual_review
MORAL AGENCY,0,too_narrow,rule3_too_narrow
MORALITY,0,too_narrow,rule3_too_narrow
MORAL LAW,0,too_narrow,rule3_too_narrow
MORDECAI,4,name,rule2_hitchcock
MOREH,3,name,rule2_hitchcock
MORIAH,2,name,rule2_hitchcock
MORTAR,8,too_narrow,rule3_too_narrow
MORTGAGE,1,too_narrow,rule3_too_narrow
MORTIFICATION,2,too_narrow,rule3_too_narrow
MOSAIC LAW,0,too_narrow,rule3_too_narrow
MOSERA,1,too_narrow,rule3_too_narrow
MOSEROTH,1,too_narrow,rule3_too_narrow
MOSES,78,name,rule2_hitchcock
MOTE (A SPECK),2,too_narrow,rule3_too_narrow
MOTH,7,too_narrow,rule3_too_narrow
MOTHER,10,too_narrow,rule3_too_narrow
MOTHER-IN-LAW,5,too_narrow,rule3_too_narrow
MOTIVE,11,too_narrow,rule3_too_narrow
MOTTO,0,too_narrow,rule3_too_narrow
MOUNTAIN,24,too_narrow,manual_review
MOURNING,61,visible,manual_review
MOUSE,3,too_narrow,rule3_too_narrow
MOWING,2,too_narrow,rule3_too_narrow
MOZA,2,too_narrow,rule3_too_narrow
MOZAH,1,name,rule2_hitchcock
MUFFLER,1,too_narrow,rule3_too_narrow
MULBERRY TREE,2,too_narrow,rule3_too_narrow
MULE,10,too_narrow,rule3_too_narrow
MUNITIONS,1,too_narrow,rule3_too_narrow
MUPPIM,1,name,rule2_hitchcock
MURDER,0,too_narrow,rule3_too_narrow
MURMURING,32,too_narrow,manual_review
MURRAIN (A DISEASE OF LIVESTOCK),2,too_narrow,rule3_too_narrow
MUSHI,2,name,rule2_hitchcock
MUSIC,70,too_narrow,manual_review
MUSTARD,1,too_narrow,rule3_too_narrow
MUSTER,5,too_narrow,rule3_too_narrow
MUTH-LABBEN,0,too_narrow,rule3_too_narrow
MUTINY,1,too_narrow,rule3_too_narrow
MYRA,1,name,rule2_hitchcock
MYRRH,8,too_narrow,rule3_too_narrow
MYRTLE,3,too_narrow,rule3_too_narrow
MYSIA,1,name,rule2_hitchcock
MYSTERIES,19,too_narrow,rule3_too_narrow
NAAM,1,name,rule2_hitchcock
NAAMAH,4,name,rule2_hitchcock
NAAMAN,6,too_narrow,rule3_too_narrow
NAARAH,1,name,rule2_hitchcock
NAARAI,1,too_narrow,rule3_too_narrow
NAARAN,1,too_narrow,rule3_too_narrow
NAARATH,1,too_narrow,rule3_too_narrow
NAASHON,4,name,rule2_hitchcock
NABAL,1,name,rule2_hitchcock
NABOTH,2,name,rule2_hitchcock
NACHON,2,name,rule2_hitchcock
NACHOR,1,name,rule2_hitchcock
NADAB,11,name,rule2_hitchcock
NAGGE,1,name,rule2_hitchcock
NAHALIEL,1,name,rule2_hitchcock
NAHALLAL,2,name,rule2_hitchcock
NAHAM,1,name,rule2_hitchcock
NAHAMANI,1,too_narrow,rule3_too_narrow
NAHARAI,2,name,rule2_hitchcock
NAHASH,4,name,rule2_hitchcock
NAHATH,5,name,rule2_hitchcock
NAHBI,1,name,rule2_hitchcock
NAHOR,6,name,rule2_hitchcock
NAHSHON,6,name,rule2_hitchcock
NAHUM,0,name,rule2_hitchcock
NAIL,8,too_narrow,rule3_too_narrow
NAIN,1,name,rule2_hitchcock
NAIOTH,1,name,rule2_hitchcock
NAME,8,too_narrow,rule3_too_narrow
NAMES OF GOD,0,too_narrow,rule3_too_narrow
NAMES OF JESUS,0,too_narrow,rule3_too_narrow
NAOMI,0,name,rule2_hitchcock
NAPHISH,2,name,rule2_hitchcock
NAPHTALI,19,name,rule2_hitchcock
NAPHTUHIM,2,too_narrow,rule3_too_narrow
NARCISSUS,1,name,rule2_hitchcock
NATHAN,11,name,rule2_hitchcock
NATHANAEL,1,name,rule2_hitchcock
NATHAN-MELECH,1,name,rule2_hitchcock
NATION,47,too_narrow,manual_review
NATURALIZATION,2,too_narrow,rule3_too_narrow
NATURAL RELIGION,0,too_narrow,rule3_too_narrow
NAUM,1,name,rule2_hitchcock
NAVIGATION,1,too_narrow,rule3_too_narrow
NAVEL,1,too_narrow,rule3_too_narrow
NAVY,3,too_narrow,rule3_too_narrow
NAZARENE,0,too_narrow,rule3_too_narrow
NAZARETH,7,name,rule2_hitchcock
NAZARITE,8,name,rule2_hitchcock
NEAH,1,name,rule2_hitchcock
NEAPOLIS,1,name,rule2_hitchcock
NEARIAH,2,name,rule2_hitchcock
NEBAIOTH,3,name,rule2_hitchcock
NEBALLAT,1,name,rule2_hitchcock
NEBAT,1,name,rule2_hitchcock
NEBO,10,name,rule2_hitchcock
NEBUCHADNEZZAR,10,name,rule2_hitchcock
NEBUSHASBAN,1,too_narrow,rule3_too_narrow
NEBUZARADAN (NEBUZAR-ADAN),3,too_narrow,rule3_too_narrow
NECHO,1,name,rule2_hitchcock
NECKLACE,2,too_narrow,rule3_too_narrow
NECROMANCY,3,too_narrow,rule3_too_narrow
NEDABIAH,1,name,rule2_hitchcock
NEEDLE,3,too_narrow,rule3_too_narrow
NEEDLEWORK,0,too_narrow,rule3_too_narrow
NEGINOTH,0,name,rule2_hitchcock
NEHEMIAH,6,name,rule2_hitchcock
NEHILOTH,0,too_narrow,rule3_too_narrow
NEHUM,1,name,rule2_hitchcock
NEHUSHTA,1,name,rule2_hitchcock
NEHUSHTAN,1,name,rule2_hitchcock
NEIEL,1,name,rule2_hitchcock
NEIGHBOR,15,too_narrow,rule3_too_narrow
NEKEB,1,too_narrow,rule3_too_narrow
NEKODA,2,name,rule2_hitchcock
NEMUEL,3,name,rule2_hitchcock
NEOPHYTES,3,too_narrow,rule3_too_narrow
NEPHEG,3,name,rule2_hitchcock
NEPHISHESIM,1,name,rule2_hitchcock
NEPHTOAH,1,too_narrow,rule3_too_narrow
NEPOTISM,4,too_narrow,rule3_too_narrow
NER,2,name,rule2_hitchcock
NEREUS,1,name,rule2_hitchcock
NERGAL,1,name,rule2_hitchcock
NERGAL-SHAREZER,1,name,rule2_hitchcock
NERI,1,name,rule2_hitchcock
NERIAH,1,name,rule2_hitchcock
NEST,2,too_narrow,rule3_too_narrow
NET,14,too_narrow,rule3_too_narrow
NETHANEEL,11,name,rule2_hitchcock
NETHANIAH,5,name,rule2_hitchcock
NETHINIMS,4,name,rule2_hitchcock
NETOPHAH,2,too_narrow,rule3_too_narrow
NETTLES,5,too_narrow,rule3_too_narrow
NEW CREATURE,0,too_narrow,rule3_too_narrow
NEW MOON,4,too_narrow,rule3_too_narrow
NEZIAH,2,name,rule2_hitchcock
NEZIB,1,name,rule2_hitchcock
NIBHAZ,1,name,rule2_hitchcock
NIBSHAN,1,name,rule2_hitchcock
NICANOR,1,name,rule2_hitchcock
NICODEMUS,1,name,rule2_hitchcock
NICOLAITANES,1,name,rule2_hitchcock
NICOLAS,1,name,rule2_hitchcock
NICOPOLIS,1,name,rule2_hitchcock
NIGER,1,name,rule2_hitchcock
NIGHT,18,too_narrow,rule3_too_narrow
NIGHT HAWK,2,too_narrow,rule3_too_narrow
NILE,5,too_narrow,rule3_too_narrow
NIMRAH,1,name,rule2_hitchcock
NIMRIM,2,too_narrow,rule3_too_narrow
NIMROD,2,name,rule2_hitchcock
NIMSHI,1,name,rule2_hitchcock
NINEVEH,7,name,rule2_hitchcock
NISAN,0,name,rule2_hitchcock
NISROCH,2,name,rule2_hitchcock
NITRE,2,too_narrow,rule3_too_narrow
NO,3,name,rule2_hitchcock
NOADIAH,2,name,rule2_hitchcock
NOAH,13,name,rule2_hitchcock
NOB,6,name,rule2_hitchcock
NOBAH,1,name,rule2_hitchcock
NOBLEMAN,1,too_narrow,rule3_too_narrow
NOD,1,name,rule2_hitchcock
NOGAH,1,name,rule2_hitchcock
NOHAH,1,too_narrow,rule3_too_narrow
NOLLE PROSEQUI,1,too_narrow,rule3_too_narrow
NONCONFORMITY,0,too_narrow,rule3_too_narrow
NOPH,4,name,rule2_hitchcock
NOPHAH,1,name,rule2_hitchcock
NOSE,4,too_narrow,rule3_too_narrow
NURSE,7,too_narrow,rule3_too_narrow
NUT,1,too_narrow,rule3_too_narrow
NYMPHAS,1,name,rule2_hitchcock
OAK,4,too_narrow,rule3_too_narrow
OAR,2,too_narrow,rule3_too_narrow
OATH,61,visible,rule1_keyword
OBADIAH,14,name,rule2_hitchcock
OBAL,2,name,rule2_hitchcock
OBDURACY (HARDNESS),9,too_narrow,rule3_too_narrow
OBED,8,name,rule2_hitchcock
OBED-EDOM,9,name,rule2_hitchcock
OBEDIENCE,133,visible,rule1_keyword
OBIL,1,name,rule2_hitchcock
OBJECT TEACHING,0,too_narrow,rule3_too_narrow
OBLATION,0,too_narrow,rule3_too_narrow
OBLIGATION,6,too_narrow,rule3_too_narrow
OBLIQUITY (DEVIATION),0,too_narrow,rule3_too_narrow
OBOTH,1,name,rule2_hitchcock
OBSEQUIOUSNESS,3,too_narrow,rule3_too_narrow
OBSTETRICS,1,too_narrow,rule3_too_narrow
OCCULT SCIENCE,0,too_narrow,rule3_too_narrow
OCRAN,1,name,rule2_hitchcock
ODED,2,name,rule2_hitchcock
ODOR,0,too_narrow,rule3_too_narrow
OFFENSES,0,too_narrow,rule3_too_narrow
OFFERINGS,122,visible,rule1_keyword
OFFICER,4,too_narrow,rule3_too_narrow
OG,13,name,rule2_hitchcock
OHAD,2,name,rule2_hitchcock
OHEL,1,name,rule2_hitchcock
OIL,21,visible,rule1_keyword
OINTMENT,10,too_narrow,rule3_too_narrow
OLD AGE,12,too_narrow,rule3_too_narrow
OLIVE,17,too_narrow,rule3_too_narrow
"OLIVES, MOUNT OF",9,too_narrow,rule3_too_narrow
OLIVET,0,too_narrow,rule3_too_narrow
OLYMPAS,1,name,rule2_hitchcock
OMAR,2,name,rule2_hitchcock
OMEGA,1,name,rule2_hitchcock
OMER,1,too_narrow,rule3_too_narrow
OMNIPOTENCE,0,visible,rule1_keyword
OMNISCIENCE,0,visible,rule1_keyword
OMRI,8,name,rule2_hitchcock
ON,2,name,rule2_hitchcock
ONAM,3,name,rule2_hitchcock
ONAN,3,too_narrow,rule3_too_narrow
ONESIMUS,2,name,rule2_hitchcock
ONESIPHORUS,1,name,rule2_hitchcock
ONION,1,too_narrow,rule3_too_narrow
ONO,2,name,rule2_hitchcock
ONYCHA,1,too_narrow,rule3_too_narrow
ONYX,7,too_narrow,rule3_too_narrow
OPHEL,2,name,rule2_hitchcock
OPHIR,9,name,rule2_hitchcock
OPHNI,1,name,rule2_hitchcock
OPHRAH,6,name,rule2_hitchcock
"OPINION, PUBLIC",21,too_narrow,manual_review
OPPORTUNITY,6,too_narrow,rule3_too_narrow
OPPRESSION,36,visible,manual_review
ORACLE,6,too_narrow,rule3_too_narrow
ORATOR,5,too_narrow,rule3_too_narrow
ORDINANCE,11,too_narrow,rule3_too_narrow
ORDINATION,0,visible,rule1_keyword
OREB,4,name,rule2_hitchcock
OREN,1,too_narrow,rule3_too_narrow
ORGAN,0,too_narrow,rule3_too_narrow
ORION,3,too_narrow,rule3_too_narrow
ORNAN,3,name,rule2_hitchcock
ORPAH,1,name,rule2_hitchcock
ORPHAN,17,too_narrow,rule3_too_narrow
OSEE,1,too_narrow,rule3_too_narrow
OSPREY,2,too_narrow,rule3_too_narrow
OSSIFRAGE,2,too_narrow,rule3_too_narrow
OSTENTATION,2,too_narrow,rule3_too_narrow
OSTRICHES,10,too_narrow,rule3_too_narrow
OTHNI,1,name,rule2_hitchcock
OTHNIEL,5,name,rule2_hitchcock
OUCHES,1,too_narrow,rule3_too_narrow
OVEN,7,too_narrow,rule3_too_narrow
OVERCOMING,0,too_narrow,rule3_too_narrow
OVERSEER,1,too_narrow,rule3_too_narrow
OWL,8,too_narrow,rule3_too_narrow
OX,0,too_narrow,rule3_too_narrow
OZEM,1,name,rule2_hitchcock
OZIAS,1,name,rule2_hitchcock
OZNI,1,name,rule2_hitchcock
PAARAI,2,name,rule2_hitchcock
PACK ANIMALS,1,too_narrow,rule3_too_narrow
PADAN-ARAM,0,name,rule2_hitchcock
PADON,2,name,rule2_hitchcock
PAGIEL,1,name,rule2_hitchcock
PAHATH-MOAB,2,name,rule2_hitchcock
PAI,2,name,rule2_hitchcock
PAIN,3,too_narrow,rule3_too_narrow
PAINTING,4,too_narrow,rule3_too_narrow
PALACE,15,too_narrow,rule3_too_narrow
PALAL,1,name,rule2_hitchcock
PALE HORSE,1,too_narrow,rule3_too_narrow
PALESTINE,0,too_narrow,rule3_too_narrow
PALLU,4,name,rule2_hitchcock
PALM TREE,8,too_narrow,rule3_too_narrow
PALMER-WORM,2,too_narrow,rule3_too_narrow
PALSY,0,too_narrow,rule3_too_narrow
PALTI,1,name,rule2_hitchcock
PALTIEL,1,name,rule2_hitchcock
PAMPHYLIA,4,name,rule2_hitchcock
PANIC,10,too_narrow,rule3_too_narrow
PANTOMIME,3,too_narrow,rule3_too_narrow
PAPER,1,too_narrow,rule3_too_narrow
PAPHOS,1,name,rule2_hitchcock
PAPYRUS,1,too_narrow,rule3_too_narrow
PARABLES,20,visible,manual_review
PARADISE,3,too_narrow,rule3_too_narrow
PARADOX,10,too_narrow,rule3_too_narrow
PARAH,1,name,rule2_hitchcock
PARALYSIS,3,too_narrow,rule3_too_narrow
PARAN,8,name,rule2_hitchcock
PARCHMENT,1,too_narrow,rule3_too_narrow
PARDON,0,visible,rule1_keyword
PARENTS,64,visible,manual_review
PARLOR,1,too_narrow,rule3_too_narrow
PARMASHTA,1,name,rule2_hitchcock
PARMENAS,1,name,rule2_hitchcock
PARNACH,1,name,rule2_hitchcock
PAROSH,2,name,rule2_hitchcock
PARRICIDE,3,too_narrow,rule3_too_narrow
PARSHANDATHA,1,name,rule2_hitchcock
PARSIMONY (STINGINESS),5,too_narrow,rule3_too_narrow
PARTHIANS,1,too_narrow,rule3_too_narrow
PARTIALITY,2,too_narrow,rule3_too_narrow
PARTICEPS CRIMINIS,1,too_narrow,rule3_too_narrow
PARTNERSHIP,3,too_narrow,rule3_too_narrow
PARTRIDGE,2,too_narrow,rule3_too_narrow
PARUAH,1,name,rule2_hitchcock
PARVAIM,1,too_narrow,rule3_too_narrow
PASACH,1,name,rule2_hitchcock
PASCHAL LAMB,0,too_narrow,rule3_too_narrow
PASSENGER,0,too_narrow,rule3_too_narrow
PAS-DAMMIM,2,too_narrow,rule3_too_narrow
PASEAH,4,name,rule2_hitchcock
PASHUR,6,name,rule2_hitchcock
PASSION,1,visible,rule1_keyword
PASSOVER,45,visible,rule1_keyword
PASSPORTS,1,too_narrow,rule3_too_narrow
PASTOR,1,visible,rule1_keyword
PATARA,1,name,rule2_hitchcock
PATHROS,4,name,rule2_hitchcock
PATHRUSIM,2,too_narrow,rule3_too_narrow
PATIENCE,33,visible,rule1_keyword
PATMOS,1,name,rule2_hitchcock
PATRIARCH,1,too_narrow,rule3_too_narrow
PATRIARCHAL GOVERNMENT,0,too_narrow,rule3_too_narrow
PATRICIDE,2,too_narrow,rule3_too_narrow
PATRIOTISM,18,too_narrow,rule3_too_narrow
PATROBAS,1,name,rule2_hitchcock
PATTERN,1,too_narrow,rule3_too_narrow
PAU,2,name,rule2_hitchcock
PAUL,146,name,rule2_hitchcock
PAVILION,0,too_narrow,rule3_too_narrow
PAWN,6,too_narrow,rule3_too_narrow
PEACE,53,visible,rule1_keyword
PEACE OFFERINGS,5,too_narrow,rule3_too_narrow
PEACOCK,3,too_narrow,rule3_too_narrow
PEARL,6,too_narrow,rule3_too_narrow
PEDAHEL,1,too_narrow,rule3_too_narrow
PEDAHZUR,1,name,rule2_hitchcock
PEDAIAH,6,name,rule2_hitchcock
PEKAH,6,name,rule2_hitchcock
PEKAHIAH,2,name,rule2_hitchcock
PEKOD,2,name,rule2_hitchcock
PELAIAH,2,name,rule2_hitchcock
PELALIAH,1,name,rule2_hitchcock
PELATIAH,4,name,rule2_hitchcock
PELEG,2,name,rule2_hitchcock
PELET,2,too_narrow,rule3_too_narrow
PELETH,2,too_narrow,rule3_too_narrow
PELETHITES,4,name,rule2_hitchcock
PELICAN,3,too_narrow,rule3_too_narrow
PELONITE,2,name,rule2_hitchcock
PEN,7,too_narrow,rule3_too_narrow
PENALTY,0,too_narrow,rule3_too_narrow
PENIEL,0,name,rule2_hitchcock
PENITENCE,0,visible,rule1_keyword
PENITENT,15,too_narrow,rule3_too_narrow
PENKNIFE,1,too_narrow,rule3_too_narrow
PENINNAH,1,name,rule2_hitchcock
PENNY,4,too_narrow,rule3_too_narrow
PENSION,1,too_narrow,rule3_too_narrow
PENTECOST,10,visible,rule1_keyword
PENURIOUSNESS (STINGINESS),0,too_narrow,rule3_too_narrow
PENUEL,5,name,rule2_hitchcock
"PEOPLE, COMMON",2,too_narrow,rule3_too_narrow
PEOR,1,name,rule2_hitchcock
PERESH,1,name,rule2_hitchcock
PEREZ,0,name,rule2_hitchcock
PEREZ-UZZA,2,name,rule2_hitchcock
PERFECTION,30,visible,manual_review
PERFIDY (TREACHERY),0,too_narrow,rule3_too_narrow
PERFUME,5,too_narrow,rule3_too_narrow
PERJURY,16,too_narrow,rule3_too_narrow
PERGA,1,name,rule2_hitchcock
PERGAMOS,1,name,rule2_hitchcock
PERIDA,2,name,rule2_hitchcock
PERIZZITES,6,name,rule2_hitchcock
PERSECUTION,76,visible,rule1_keyword
PERSEVERANCE,30,visible,rule1_keyword
PERSIA,22,name,rule2_hitchcock
PERSIS,1,name,rule2_hitchcock
PERSONAL CALL,0,too_narrow,rule3_too_narrow
PERSONIFICATION,0,too_narrow,rule3_too_narrow
PERUDA,2,name,rule2_hitchcock
PESTILENCE,1,too_narrow,rule3_too_narrow
PETER,80,name,rule2_hitchcock
PETHAHIAH,4,name,rule2_hitchcock
PETHOR,2,too_narrow,rule3_too_narrow
PETHUEL,1,name,rule2_hitchcock
PETITION,6,too_narrow,rule3_too_narrow
PETROLEUM,1,too_narrow,rule3_too_narrow
